Source,Type,Target,Weight
saint-amant,Undirected,faret,2
saint-amant,Undirected,chapelain,1
saint-amant,Undirected,gombaud,1
saint-amant,Undirected,serisay,1
saint-amant,Undirected,monsieur-le-chancellier,1
faret,Undirected,chapelain,1
faret,Undirected,gombaud,1
faret,Undirected,serisay,1
faret,Undirected,monsieur-le-chancellier,1
godeau,Undirected,colletet,3
godeau,Undirected,serisay,3
godeau,Undirected,monsieur-le-chancellier,2
godeau,Undirected,chapelain,2
godeau,Undirected,boisrobert,2
godeau,Undirected,porcheres,1
godeau,Undirected,desmarets,2
godeau,Undirected,silhon,1
godeau,Undirected,la-troupe,1
godeau,Undirected,gombaud,1
godeau,Undirected,l-estoile,1
godeau,Undirected,gomberville,1
godeau,Undirected,baudoin,1
godeau,Undirected,habert,1
colletet,Undirected,serisay,2
colletet,Undirected,desmarets,1
colletet,Undirected,silhon,1
colletet,Undirected,la-troupe,1
colletet,Undirected,chapelain,1
colletet,Undirected,gombaud,1
colletet,Undirected,boisrobert,1
colletet,Undirected,l-estoile,1
colletet,Undirected,gomberville,1
colletet,Undirected,monsieur-le-chancellier,1
colletet,Undirected,baudoin,1
colletet,Undirected,habert,1
serisay,Undirected,chapelain,4
serisay,Undirected,boisrobert,4
serisay,Undirected,silhon,3
serisay,Undirected,mademoiselle-de-gournai,1
serisay,Undirected,monsieur-le-chancellier,3
serisay,Undirected,porcheres,1
serisay,Undirected,desmarets,2
serisay,Undirected,gombaud,2
serisay,Undirected,la-troupe,1
serisay,Undirected,l-estoile,1
serisay,Undirected,gomberville,1
serisay,Undirected,baudoin,1
serisay,Undirected,habert,1
porcheres,Undirected,colomby,1
porcheres,Undirected,monsieur-le-chancellier,1
porcheres,Undirected,chapelain,1
porcheres,Undirected,boisrobert,1
porcheres,Undirected,desmarets,1
chapelain,Undirected,boisrobert,3
chapelain,Undirected,silhon,2
chapelain,Undirected,monsieur-le-chancellier,3
chapelain,Undirected,desmarets,2
chapelain,Undirected,gombaud,2
chapelain,Undirected,la-troupe,1
chapelain,Undirected,l-estoile,1
chapelain,Undirected,gomberville,1
chapelain,Undirected,baudoin,1
chapelain,Undirected,habert,1
boisrobert,Undirected,silhon,3
boisrobert,Undirected,mademoiselle-de-gournai,1
boisrobert,Undirected,monsieur-le-chancellier,2
boisrobert,Undirected,desmarets,2
boisrobert,Undirected,la-troupe,1
boisrobert,Undirected,gombaud,1
boisrobert,Undirected,l-estoile,1
boisrobert,Undirected,gomberville,1
boisrobert,Undirected,baudoin,1
boisrobert,Undirected,habert,1
silhon,Undirected,mademoiselle-de-gournai,1
silhon,Undirected,desmarets,1
silhon,Undirected,la-troupe,1
silhon,Undirected,gombaud,1
silhon,Undirected,l-estoile,1
silhon,Undirected,gomberville,1
silhon,Undirected,monsieur-le-chancellier,1
silhon,Undirected,baudoin,1
silhon,Undirected,habert,1
monsieur-le-chancellier,Undirected,desmarets,2
monsieur-le-chancellier,Undirected,gombaud,2
monsieur-le-chancellier,Undirected,la-troupe,1
monsieur-le-chancellier,Undirected,l-estoile,1
monsieur-le-chancellier,Undirected,gomberville,1
monsieur-le-chancellier,Undirected,baudoin,1
monsieur-le-chancellier,Undirected,habert,1
desmarets,Undirected,la-troupe,1
desmarets,Undirected,gombaud,1
desmarets,Undirected,l-estoile,1
desmarets,Undirected,gomberville,1
desmarets,Undirected,baudoin,1
desmarets,Undirected,habert,1
gombaud,Undirected,la-troupe,1
gombaud,Undirected,l-estoile,1
gombaud,Undirected,gomberville,1
gombaud,Undirected,baudoin,1
gombaud,Undirected,habert,1
la-troupe,Undirected,l-estoile,1
la-troupe,Undirected,gomberville,1
la-troupe,Undirected,baudoin,1
la-troupe,Undirected,habert,1
l-estoile,Undirected,gomberville,1
l-estoile,Undirected,baudoin,1
l-estoile,Undirected,habert,1
gomberville,Undirected,baudoin,1
gomberville,Undirected,habert,1
baudoin,Undirected,habert,1
