Source,Type,Target,Weight
bricard,Undirected,benoit,2
bricard,Undirected,le-directeur,2
bricard,Undirected,le-juge,1
bricard,Undirected,gauvain,2
benoit,Undirected,le-juge,2
benoit,Undirected,le-directeur,2
benoit,Undirected,gauvain,2
benoit,Undirected,fargus,1
benoit,Undirected,marec,1
le-directeur,Undirected,le-juge,4
le-directeur,Undirected,gauvain,4
le-directeur,Undirected,morales,1
le-directeur,Undirected,l-aumonier,1
le-directeur,Undirected,fargus,2
le-directeur,Undirected,marec,1
le-juge,Undirected,gauvain,4
le-juge,Undirected,morales,1
le-juge,Undirected,l-aumonier,1
le-juge,Undirected,fargus,2
le-juge,Undirected,marec,1
gauvain,Undirected,morales,1
gauvain,Undirected,l-aumonier,1
gauvain,Undirected,fargus,3
gauvain,Undirected,marec,2
gauvain,Undirected,la-voix-de-morales,1
morales,Undirected,l-aumonier,1
fargus,Undirected,marec,2
fargus,Undirected,la-voix-de-morales,1
marec,Undirected,la-voix-de-morales,1
