Source,Type,Target,Weight
le-pelerin,Undirected,le-vilain,1
le-pelerin,Undirected,gautier,1
le-pelerin,Undirected,guyot,1
le-pelerin,Undirected,warnier,1
le-pelerin,Undirected,guiot,1
le-pelerin,Undirected,rogaut,1
le-vilain,Undirected,gautier,1
le-vilain,Undirected,guyot,1
le-vilain,Undirected,warnier,1
le-vilain,Undirected,guiot,1
le-vilain,Undirected,rogaut,1
gautier,Undirected,guyot,1
gautier,Undirected,warnier,1
gautier,Undirected,guiot,1
gautier,Undirected,rogaut,1
guyot,Undirected,warnier,1
guyot,Undirected,guiot,1
guyot,Undirected,rogaut,1
warnier,Undirected,guiot,1
warnier,Undirected,rogaut,1
guiot,Undirected,rogaut,1
