Source,Type,Target,Weight
madame-beverlei,Undirected,henriette,11
madame-beverlei,Undirected,jarvis,5
madame-beverlei,Undirected,stukeli,3
madame-beverlei,Undirected,tomi,3
madame-beverlei,Undirected,beverlei,10
madame-beverlei,Undirected,leuson,3
madame-beverlei,Undirected,le-sergent,1
henriette,Undirected,jarvis,2
henriette,Undirected,stukeli,2
henriette,Undirected,tomi,3
henriette,Undirected,leuson,6
henriette,Undirected,beverlei,8
jarvis,Undirected,stukeli,1
jarvis,Undirected,beverlei,5
jarvis,Undirected,le-sergent,1
stukeli,Undirected,leuson,2
stukeli,Undirected,beverlei,3
tomi,Undirected,beverlei,3
leuson,Undirected,beverlei,4
beverlei,Undirected,l-inconnu,1
beverlei,Undirected,le-sergent,1
