Source,Type,Target,Weight
precieuse,Undirected,la-vieille,13
precieuse,Undirected,le-poete,3
precieuse,Undirected,don-jean,2
precieuse,Undirected,le-capitaine,3
precieuse,Undirected,andres,11
precieuse,Undirected,l-egyptien,1
precieuse,Undirected,hipolite,2
precieuse,Undirected,le-prevot,1
precieuse,Undirected,un-archer,1
precieuse,Undirected,ferdinand,3
precieuse,Undirected,isabelle,4
la-vieille,Undirected,le-poete,3
la-vieille,Undirected,don-jean,2
la-vieille,Undirected,le-capitaine,3
la-vieille,Undirected,l-egyptien,1
la-vieille,Undirected,andres,7
la-vieille,Undirected,le-prevot,1
la-vieille,Undirected,hipolite,1
la-vieille,Undirected,un-archer,1
la-vieille,Undirected,isabelle,3
la-vieille,Undirected,ferdinand,2
le-poete,Undirected,l-egyptien,2
le-poete,Undirected,andres,3
don-jean,Undirected,le-capitaine,1
le-capitaine,Undirected,andres,2
le-capitaine,Undirected,le-prevot,2
le-capitaine,Undirected,hipolite,1
le-capitaine,Undirected,un-archer,1
le-capitaine,Undirected,ferdinand,1
le-capitaine,Undirected,un-de-la-troupe,1
le-capitaine,Undirected,le-senechal,1
andres,Undirected,l-egyptien,1
andres,Undirected,hipolite,3
andres,Undirected,le-prevot,1
andres,Undirected,un-archer,1
andres,Undirected,ferdinand,1
andres,Undirected,isabelle,1
hipolite,Undirected,le-prevot,2
hipolite,Undirected,un-archer,1
le-prevot,Undirected,un-archer,1
le-prevot,Undirected,ferdinand,1
le-prevot,Undirected,un-de-la-troupe,1
le-prevot,Undirected,le-senechal,1
isabelle,Undirected,ferdinand,4
ferdinand,Undirected,un-de-la-troupe,1
ferdinand,Undirected,le-senechal,1
un-de-la-troupe,Undirected,le-senechal,1
