Source,Type,Target,Weight
madame-aglebert,Undirected,jeannette,4
madame-aglebert,Undirected,louison,3
madame-aglebert,Undirected,marie,3
madame-aglebert,Undirected,goton,3
madame-aglebert,Undirected,milady-semur,2
madame-aglebert,Undirected,felicie,2
madame-aglebert,Undirected,le-pere-antoine,1
jeannette,Undirected,marie,4
jeannette,Undirected,goton,4
jeannette,Undirected,louison,3
jeannette,Undirected,milady-semur,2
jeannette,Undirected,felicie,2
jeannette,Undirected,le-pere-antoine,1
milady-semur,Undirected,felicie,3
milady-semur,Undirected,le-pere-antoine,2
milady-semur,Undirected,marie,3
milady-semur,Undirected,goton,2
milady-semur,Undirected,louison,2
felicie,Undirected,goton,2
felicie,Undirected,marie,2
felicie,Undirected,louison,2
felicie,Undirected,le-pere-antoine,1
le-pere-antoine,Undirected,goton,1
le-pere-antoine,Undirected,marie,1
le-pere-antoine,Undirected,louison,1
marie,Undirected,goton,4
marie,Undirected,louison,3
goton,Undirected,louison,3
