Source,Type,Target,Weight
egeste,Undirected,ydasan,4
egeste,Undirected,polycrate,1
egeste,Undirected,argide,2
egeste,Undirected,pretresse,1
egeste,Undirected,agathocle,1
egeste,Undirected,ydace,1
ydasan,Undirected,ydace,4
ydasan,Undirected,pretresse,6
ydasan,Undirected,polycrate,1
ydasan,Undirected,argide,3
ydasan,Undirected,agathocle,2
ydace,Undirected,pretresse,6
ydace,Undirected,argide,3
ydace,Undirected,agathocle,2
pretresse,Undirected,agathocle,1
pretresse,Undirected,argide,1
polycrate,Undirected,argide,2
polycrate,Undirected,elpenor,1
argide,Undirected,elpenor,2
argide,Undirected,agathocle,2
argide,Undirected,officier,1
elpenor,Undirected,agathocle,1
agathocle,Undirected,officier,1
