Source,Type,Target,Weight
gusman,Undirected,don-lope,1
gusman,Undirected,milescas,5
gusman,Undirected,barogo,9
gusman,Undirected,don-cesar,4
gusman,Undirected,dona-sancha,3
gusman,Undirected,le-prince,6
gusman,Undirected,postichi,3
gusman,Undirected,sancha,1
milescas,Undirected,le-prince,6
milescas,Undirected,barogo,7
milescas,Undirected,don-cesar,2
milescas,Undirected,dona-sancha,2
milescas,Undirected,postichi,2
milescas,Undirected,sancha,1
barogo,Undirected,le-prince,9
barogo,Undirected,don-cesar,5
barogo,Undirected,dona-sancha,4
barogo,Undirected,postichi,3
barogo,Undirected,sancha,1
le-prince,Undirected,don-cesar,3
le-prince,Undirected,postichi,3
le-prince,Undirected,dona-sancha,2
le-prince,Undirected,sancha,1
don-cesar,Undirected,postichi,2
don-cesar,Undirected,dona-sancha,1
dona-sancha,Undirected,postichi,2
dona-sancha,Undirected,sancha,1
postichi,Undirected,sancha,1
