Source,Type,Target,Weight
victor,Undirected,clemence,11
victor,Undirected,valentin,12
victor,Undirected,forban,4
victor,Undirected,le-baron,10
victor,Undirected,madame-germain,5
victor,Undirected,l-officier,1
victor,Undirected,roger,7
victor,Undirected,morneck,4
victor,Undirected,un-independant,1
victor,Undirected,l-officier-general,1
clemence,Undirected,le-baron,6
clemence,Undirected,valentin,6
clemence,Undirected,madame-germain,3
clemence,Undirected,roger,3
clemence,Undirected,morneck,1
clemence,Undirected,l-officier-general,1
valentin,Undirected,le-baron,6
valentin,Undirected,madame-germain,2
valentin,Undirected,un-habitant,1
valentin,Undirected,tous,1
valentin,Undirected,un-garde,1
valentin,Undirected,roger,2
valentin,Undirected,l-officier-general,1
forban,Undirected,l-officier,1
forban,Undirected,roger,2
forban,Undirected,le-baron,1
forban,Undirected,madame-germain,1
forban,Undirected,morneck,2
forban,Undirected,un-independant,1
le-baron,Undirected,madame-germain,5
le-baron,Undirected,l-officier,2
le-baron,Undirected,roger,1
le-baron,Undirected,l-officier-general,1
madame-germain,Undirected,l-officier,1
madame-germain,Undirected,roger,1
un-habitant,Undirected,tous,1
un-habitant,Undirected,un-garde,1
tous,Undirected,un-garde,1
tous,Undirected,roger,1
l-officier,Undirected,roger,1
roger,Undirected,morneck,2
morneck,Undirected,un-independant,1
