Source,Type,Target,Weight
axiane,Undirected,alcine,1
axiane,Undirected,ariarate,4
axiane,Undirected,laodice,4
axiane,Undirected,phradate,2
axiane,Undirected,anaxandre,1
axiane,Undirected,aquilius,1
ariarate,Undirected,phradate,4
ariarate,Undirected,anaxandre,4
ariarate,Undirected,laodice,5
ariarate,Undirected,theodot,1
ariarate,Undirected,cleone,1
ariarate,Undirected,aquilius,2
phradate,Undirected,laodice,2
phradate,Undirected,anaxandre,1
phradate,Undirected,aquilius,1
anaxandre,Undirected,laodice,4
anaxandre,Undirected,theodot,1
anaxandre,Undirected,aquilius,1
cleone,Undirected,laodice,4
laodice,Undirected,aquilius,2
