Source,Type,Target,Weight
le-roi,Undirected,timandre,5
le-roi,Undirected,roselie,5
le-roi,Undirected,floris,3
le-roi,Undirected,paris,3
le-roi,Undirected,argant,2
le-roi,Undirected,lysanor,3
le-roi,Undirected,alcandre,5
le-roi,Undirected,le-messager,1
le-roi,Undirected,ogier,2
le-roi,Undirected,la-reine,1
le-roi,Undirected,florinee,1
timandre,Undirected,roselie,3
timandre,Undirected,floris,3
timandre,Undirected,paris,3
timandre,Undirected,argant,2
timandre,Undirected,lysanor,1
timandre,Undirected,alcandre,2
timandre,Undirected,la-reine,1
timandre,Undirected,ogier,1
timandre,Undirected,florinee,1
roselie,Undirected,floris,5
roselie,Undirected,alcandre,4
roselie,Undirected,lysanor,2
roselie,Undirected,le-messager,1
roselie,Undirected,ogier,2
roselie,Undirected,paris,2
roselie,Undirected,argant,2
roselie,Undirected,le-page,1
roselie,Undirected,la-reine,1
roselie,Undirected,florinee,1
floris,Undirected,lysanor,1
floris,Undirected,alcandre,2
floris,Undirected,la-reine,1
floris,Undirected,paris,1
floris,Undirected,argant,1
floris,Undirected,ogier,1
floris,Undirected,florinee,1
paris,Undirected,argant,5
paris,Undirected,lysanor,1
paris,Undirected,la-reine,3
paris,Undirected,florinee,2
paris,Undirected,le-page,1
paris,Undirected,alcandre,1
paris,Undirected,ogier,1
argant,Undirected,lysanor,1
argant,Undirected,la-reine,3
argant,Undirected,florinee,2
argant,Undirected,le-page,1
argant,Undirected,alcandre,1
argant,Undirected,ogier,1
lysanor,Undirected,le-messager,1
lysanor,Undirected,alcandre,2
lysanor,Undirected,ogier,1
alcandre,Undirected,le-messager,2
alcandre,Undirected,ogier,5
alcandre,Undirected,lysimant,1
alcandre,Undirected,la-reine,2
alcandre,Undirected,florinee,2
alcandre,Undirected,le-conseiller,1
la-reine,Undirected,florinee,3
la-reine,Undirected,le-conseiller,2
la-reine,Undirected,ogier,2
florinee,Undirected,ogier,2
florinee,Undirected,le-conseiller,1
le-messager,Undirected,ogier,2
ogier,Undirected,lysimant,1
ogier,Undirected,le-conseiller,1
