Source,Type,Target,Weight
herode,Undirected,thare,3
herode,Undirected,pherore,6
herode,Undirected,salome,7
herode,Undirected,huissier,1
herode,Undirected,l-echanson,2
herode,Undirected,mariane,1
herode,Undirected,premier-juge,1
herode,Undirected,second-juge,1
herode,Undirected,le-grand-prevot,2
herode,Undirected,soesme,1
herode,Undirected,l-eunuque,1
herode,Undirected,narbal,2
thare,Undirected,pherore,2
thare,Undirected,huissier,1
thare,Undirected,salome,2
thare,Undirected,l-echanson,1
thare,Undirected,mariane,2
thare,Undirected,alexandra,1
thare,Undirected,dina,1
thare,Undirected,narbal,1
pherore,Undirected,salome,5
pherore,Undirected,mariane,1
pherore,Undirected,l-echanson,1
pherore,Undirected,premier-juge,1
pherore,Undirected,second-juge,1
pherore,Undirected,le-grand-prevot,1
pherore,Undirected,narbal,1
salome,Undirected,mariane,2
salome,Undirected,l-echanson,3
salome,Undirected,huissier,1
salome,Undirected,premier-juge,1
salome,Undirected,second-juge,1
salome,Undirected,le-grand-prevot,1
salome,Undirected,narbal,1
mariane,Undirected,dina,2
mariane,Undirected,l-echanson,1
mariane,Undirected,premier-juge,1
mariane,Undirected,second-juge,1
mariane,Undirected,le-grand-prevot,1
mariane,Undirected,le-concierge,1
mariane,Undirected,alexandra,1
dina,Undirected,alexandra,1
l-echanson,Undirected,huissier,1
l-echanson,Undirected,premier-juge,1
l-echanson,Undirected,second-juge,1
l-echanson,Undirected,le-grand-prevot,1
premier-juge,Undirected,second-juge,1
premier-juge,Undirected,le-grand-prevot,1
second-juge,Undirected,le-grand-prevot,1
le-grand-prevot,Undirected,soesme,1
alexandra,Undirected,le-chevalier-d-honneur,1
