Source,Type,Target,Weight
lucas,Undirected,oronte,6
lucas,Undirected,madame-oronte,5
lucas,Undirected,thibaudois,3
lucas,Undirected,angelique,2
lucas,Undirected,valere,2
oronte,Undirected,angelique,5
oronte,Undirected,thibaudois,3
oronte,Undirected,madame-oronte,4
oronte,Undirected,le-notaire,1
oronte,Undirected,valere,2
madame-oronte,Undirected,angelique,5
madame-oronte,Undirected,le-laquais,1
madame-oronte,Undirected,valere,4
madame-oronte,Undirected,thibaudois,1
madame-oronte,Undirected,le-notaire,1
angelique,Undirected,valere,8
angelique,Undirected,thibaudois,2
angelique,Undirected,le-notaire,1
valere,Undirected,thibaudois,1
valere,Undirected,le-notaire,1
