Source,Type,Target,Weight
lavinie,Undirected,albine,4
lavinie,Undirected,mezence,4
lavinie,Undirected,tirrhene,7
lavinie,Undirected,julie,1
lavinie,Undirected,agrippa,3
lavinie,Undirected,fauste,2
lavinie,Undirected,camille,1
albine,Undirected,julie,2
albine,Undirected,tirrhene,3
albine,Undirected,agrippa,2
mezence,Undirected,tirrhene,2
mezence,Undirected,fauste,2
mezence,Undirected,agrippa,1
tirrhene,Undirected,agrippa,5
tirrhene,Undirected,lauzus,1
tirrhene,Undirected,atis,1
tirrhene,Undirected,fauste,1
agrippa,Undirected,lauzus,1
agrippa,Undirected,atis,1
fauste,Undirected,camille,1
lauzus,Undirected,atis,1
