Source,Type,Target,Weight
dorante,Undirected,pridamant,2
dorante,Undirected,alcandre,1
pridamant,Undirected,alcandre,8
pridamant,Undirected,eraste,1
pridamant,Undirected,isabelle,1
pridamant,Undirected,lyse,1
clindor,Undirected,matamore,9
clindor,Undirected,isabelle,7
clindor,Undirected,page,1
clindor,Undirected,adraste,2
clindor,Undirected,geronte,2
clindor,Undirected,lyse,3
clindor,Undirected,le-geolier,2
matamore,Undirected,isabelle,5
matamore,Undirected,page,1
matamore,Undirected,geronte,2
matamore,Undirected,adraste,1
matamore,Undirected,lyse,1
adraste,Undirected,isabelle,1
adraste,Undirected,lyse,1
adraste,Undirected,geronte,1
isabelle,Undirected,page,1
isabelle,Undirected,geronte,1
isabelle,Undirected,lyse,8
isabelle,Undirected,le-geolier,2
isabelle,Undirected,eraste,1
lyse,Undirected,le-geolier,2
lyse,Undirected,eraste,1
