Source,Type,Target,Weight
cidalise,Undirected,la-baronne,6
cidalise,Undirected,le-baron,5
cidalise,Undirected,les-valets,1
cidalise,Undirected,le-paysan,1
cidalise,Undirected,un-valet,1
cidalise,Undirected,monsieur-gaillard,1
cidalise,Undirected,monsieur-fleuri,1
cidalise,Undirected,rustaut,1
cidalise,Undirected,labaronne,1
la-baronne,Undirected,le-baron,6
la-baronne,Undirected,les-valets,1
la-baronne,Undirected,le-paysan,1
la-baronne,Undirected,un-valet,1
la-baronne,Undirected,monsieur-gaillard,1
la-baronne,Undirected,monsieur-fleuri,1
la-baronne,Undirected,rustaut,1
la-baronne,Undirected,labaronne,1
le-baron,Undirected,les-valets,1
le-baron,Undirected,le-paysan,1
le-baron,Undirected,un-valet,1
le-baron,Undirected,monsieur-gaillard,1
le-baron,Undirected,monsieur-fleuri,1
le-baron,Undirected,rustaut,1
le-baron,Undirected,labaronne,1
les-valets,Undirected,le-paysan,1
monsieur-gaillard,Undirected,monsieur-fleuri,1
monsieur-gaillard,Undirected,rustaut,1
monsieur-gaillard,Undirected,labaronne,1
monsieur-fleuri,Undirected,rustaut,1
monsieur-fleuri,Undirected,labaronne,1
rustaut,Undirected,labaronne,1
