Source,Type,Target,Weight
natalie,Undirected,theodore,6
natalie,Undirected,fauste,4
natalie,Undirected,adrian,4
natalie,Undirected,apollinaire,2
natalie,Undirected,maximian,2
natalie,Undirected,placide,1
natalie,Undirected,martian,3
natalie,Undirected,saint-adrian,1
theodore,Undirected,fauste,3
theodore,Undirected,adrian,2
theodore,Undirected,apollinaire,1
adrian,Undirected,apollinaire,3
adrian,Undirected,maximian,2
adrian,Undirected,martian,2
adrian,Undirected,placide,2
apollinaire,Undirected,maximian,5
apollinaire,Undirected,martian,5
apollinaire,Undirected,placide,3
martian,Undirected,maximian,7
martian,Undirected,placide,3
maximian,Undirected,placide,3
