Source,Type,Target,Weight
cassandre,Undirected,sostene,4
cassandre,Undirected,antigone,5
cassandre,Undirected,olympie,7
cassandre,Undirected,l-hierophante,3
cassandre,Undirected,statira,1
cassandre,Undirected,la-pretresse-inferieure,1
cassandre,Undirected,tous-ensemble,1
cassandre,Undirected,les-pretres,1
sostene,Undirected,olympie,1
antigone,Undirected,hermas,5
antigone,Undirected,statira,1
antigone,Undirected,olympie,4
antigone,Undirected,l-hierophante,2
antigone,Undirected,la-pretresse-inferieure,1
antigone,Undirected,tous-ensemble,1
antigone,Undirected,les-pretres,1
hermas,Undirected,olympie,1
olympie,Undirected,statira,7
olympie,Undirected,l-hierophante,4
olympie,Undirected,la-pretresse,1
olympie,Undirected,la-pretresse-inferieure,1
olympie,Undirected,tous-ensemble,1
olympie,Undirected,les-pretres,1
l-hierophante,Undirected,une-pretresse,1
l-hierophante,Undirected,statira,2
l-hierophante,Undirected,le-pretre,1
l-hierophante,Undirected,la-pretresse,1
l-hierophante,Undirected,la-pretresse-inferieure,1
l-hierophante,Undirected,tous-ensemble,1
l-hierophante,Undirected,les-pretres,1
la-pretresse-inferieure,Undirected,tous-ensemble,1
la-pretresse-inferieure,Undirected,les-pretres,1
tous-ensemble,Undirected,les-pretres,1
