Source,Type,Target,Weight
la-fortune,Undirected,neptune,1
la-fortune,Undirected,l-amour,1
une-habitante,Undirected,un-habitant,1
l-amour,Undirected,une-musicienne,1
l-amour,Undirected,timocles,1
l-amour,Undirected,aristione,1
l-amour,Undirected,clitidas,1
l-amour,Undirected,eriphyle,1
cleonice,Undirected,un-musicien,1
la-nymphe,Undirected,le-faune,1
la-nymphe,Undirected,coridon,1
la-nymphe,Undirected,philis,1
la-nymphe,Undirected,corinne,1
le-faune,Undirected,coridon,1
le-faune,Undirected,philis,1
le-faune,Undirected,corinne,1
coridon,Undirected,philis,1
coridon,Undirected,corinne,1
philis,Undirected,corinne,1
pan,Undirected,un-faune,1
pan,Undirected,la-dryade,1
pan,Undirected,mademoiselle-salle,1
un-faune,Undirected,la-dryade,1
un-faune,Undirected,mademoiselle-salle,1
la-dryade,Undirected,mademoiselle-salle,1
une-musicienne,Undirected,timocles,1
une-musicienne,Undirected,aristione,1
une-musicienne,Undirected,clitidas,1
une-musicienne,Undirected,eriphyle,1
timocles,Undirected,aristione,1
timocles,Undirected,clitidas,1
timocles,Undirected,eriphyle,1
aristione,Undirected,clitidas,1
aristione,Undirected,eriphyle,1
clitidas,Undirected,eriphyle,1
