Source,Type,Target,Weight
hercule,Undirected,dejanire,2
hercule,Undirected,iole,3
hercule,Undirected,philoctete,5
hercule,Undirected,lichas,1
hercule,Undirected,agis,1
hercule,Undirected,alcmene,3
hercule,Undirected,arcas,1
hercule,Undirected,lucinde,1
dejanire,Undirected,iole,2
dejanire,Undirected,lucinde,3
dejanire,Undirected,arsides,1
dejanire,Undirected,agis,1
iole,Undirected,arsides,1
iole,Undirected,arcas,3
iole,Undirected,philoctete,2
iole,Undirected,alcmene,2
iole,Undirected,agis,1
iole,Undirected,lucinde,2
lucinde,Undirected,agis,3
lucinde,Undirected,philoctete,4
lucinde,Undirected,alcmene,3
lucinde,Undirected,arcas,2
arcas,Undirected,philoctete,2
arcas,Undirected,alcmene,2
arcas,Undirected,agis,1
philoctete,Undirected,lichas,1
philoctete,Undirected,agis,3
philoctete,Undirected,alcmene,4
agis,Undirected,alcmene,3
