Source,Type,Target,Weight
apollon,Undirected,les-muses,2
apollon,Undirected,la-gloire,1
apollon,Undirected,l-amour,1
les-muses,Undirected,la-gloire,1
les-muses,Undirected,l-amour,1
la-gloire,Undirected,l-amour,2
la-gloire,Undirected,le-choeur,1
l-amour,Undirected,le-choeur,1
le-choeur,Undirected,hesiode,1
le-choeur,Undirected,doris,1
le-choeur,Undirected,erithie,2
le-choeur,Undirected,homme,1
le-choeur,Undirected,ovide,2
le-choeur,Undirected,chef-des-sarmates,1
le-choeur,Undirected,anacreon,1
doris,Undirected,egle,1
egle,Undirected,un-songe,1
hesiode,Undirected,euterpe,1
ovide,Undirected,erithie,3
ovide,Undirected,homme,1
ovide,Undirected,chef-des-sarmates,1
erithie,Undirected,homme,1
erithie,Undirected,chef-des-sarmates,1
anacreon,Undirected,polycrate,3
anacreon,Undirected,troupe-de-sammiennes,1
anacreon,Undirected,themire,2
polycrate,Undirected,troupe-de-sammiennes,1
polycrate,Undirected,themire,2
