Source,Type,Target,Weight
madame-robert,Undirected,adele,8
madame-robert,Undirected,le-simple,6
madame-robert,Undirected,ensemble,3
madame-robert,Undirected,brunot,3
madame-robert,Undirected,baron,9
madame-robert,Undirected,dumont,1
madame-robert,Undirected,la-thorilliere,6
madame-robert,Undirected,servantes,1
madame-robert,Undirected,valets,1
madame-robert,Undirected,derval,7
madame-robert,Undirected,choeur,1
madame-robert,Undirected,madame-la-thorilliere,2
madame-robert,Undirected,moliere,1
adele,Undirected,le-simple,4
adele,Undirected,ensemble,2
adele,Undirected,brunot,2
adele,Undirected,servantes,1
adele,Undirected,valets,1
adele,Undirected,la-thorilliere,5
adele,Undirected,baron,6
adele,Undirected,derval,6
adele,Undirected,choeur,2
adele,Undirected,madame-la-thorilliere,2
adele,Undirected,moliere,2
le-simple,Undirected,ensemble,2
le-simple,Undirected,derval,7
le-simple,Undirected,valets,1
le-simple,Undirected,la-thorilliere,4
le-simple,Undirected,baron,4
le-simple,Undirected,choeur,1
le-simple,Undirected,madame-la-thorilliere,2
le-simple,Undirected,moliere,2
le-simple,Undirected,brunot,1
ensemble,Undirected,brunot,1
ensemble,Undirected,la-thorilliere,1
ensemble,Undirected,baron,1
ensemble,Undirected,derval,2
brunot,Undirected,dumont,1
brunot,Undirected,baron,3
brunot,Undirected,la-thorilliere,2
brunot,Undirected,derval,1
brunot,Undirected,moliere,1
baron,Undirected,dumont,1
baron,Undirected,la-thorilliere,9
baron,Undirected,derval,7
baron,Undirected,servantes,1
baron,Undirected,valets,1
baron,Undirected,choeur,2
baron,Undirected,madame-la-thorilliere,2
baron,Undirected,moliere,3
la-thorilliere,Undirected,derval,6
la-thorilliere,Undirected,servantes,1
la-thorilliere,Undirected,valets,1
la-thorilliere,Undirected,choeur,1
la-thorilliere,Undirected,madame-la-thorilliere,2
la-thorilliere,Undirected,moliere,2
derval,Undirected,servantes,1
derval,Undirected,valets,2
derval,Undirected,choeur,2
derval,Undirected,madame-la-thorilliere,2
derval,Undirected,moliere,2
servantes,Undirected,valets,1
choeur,Undirected,moliere,1
madame-la-thorilliere,Undirected,moliere,1
