Source,Type,Target,Weight
clodius,Undirected,appius,6
clodius,Undirected,fabian,1
clodius,Undirected,plautie,2
clodius,Undirected,virginie,1
clodius,Undirected,pison,1
appius,Undirected,fabian,1
appius,Undirected,plautie,3
appius,Undirected,virginie,3
appius,Undirected,icile,1
plautie,Undirected,virginie,7
plautie,Undirected,fulvie,1
plautie,Undirected,icile,3
plautie,Undirected,severe,2
plautie,Undirected,pison,2
plautie,Undirected,camille,1
virginie,Undirected,camille,2
virginie,Undirected,icile,4
virginie,Undirected,severe,1
virginie,Undirected,pison,1
camille,Undirected,icile,1
severe,Undirected,icile,1
