Source,Type,Target,Weight
julien,Undirected,le-bailli,2
julien,Undirected,babet,3
julien,Undirected,jerome,3
julien,Undirected,lisidor,2
julien,Undirected,la-piquette,2
julien,Undirected,le-garçon,2
le-bailli,Undirected,lisidor,1
le-bailli,Undirected,la-piquette,1
le-bailli,Undirected,jerome,1
le-bailli,Undirected,babet,1
le-bailli,Undirected,le-garçon,1
babet,Undirected,jerome,3
babet,Undirected,la-piquette,2
babet,Undirected,le-garçon,2
babet,Undirected,lisidor,1
jerome,Undirected,jean-louis,11
jerome,Undirected,bastien,11
jerome,Undirected,les-deux-aveugles,2
jerome,Undirected,la-piquette,8
jerome,Undirected,le-garçon,4
jerome,Undirected,lisidor,1
jean-louis,Undirected,bastien,11
jean-louis,Undirected,les-deux-aveugles,2
jean-louis,Undirected,la-piquette,4
jean-louis,Undirected,le-garçon,2
bastien,Undirected,les-deux-aveugles,2
bastien,Undirected,la-piquette,4
bastien,Undirected,le-garçon,2
lisidor,Undirected,la-piquette,1
lisidor,Undirected,le-garçon,1
la-piquette,Undirected,le-garçon,3
