Source,Type,Target,Weight
la-catanoise,Undirected,le-senechal,4
la-catanoise,Undirected,la-reine,7
la-catanoise,Undirected,le-comte,2
la-catanoise,Undirected,le-roi,3
le-senechal,Undirected,la-reine,9
le-senechal,Undirected,le-comte,11
le-senechal,Undirected,le-roi,4
le-senechal,Undirected,le-roi-d-hongrie,6
le-senechal,Undirected,le-roi-de-naples,4
le-senechal,Undirected,le-capitaine-des-gardes,2
la-reine,Undirected,le-comte,10
la-reine,Undirected,le-roi,6
la-reine,Undirected,le-roi-d-hongrie,3
la-reine,Undirected,le-roi-de-naples,2
le-comte,Undirected,le-roi,3
le-comte,Undirected,un-garde,1
le-comte,Undirected,le-roi-d-hongrie,6
le-comte,Undirected,le-roi-de-naples,4
le-comte,Undirected,le-capitaine-des-gardes,2
le-roi,Undirected,un-garde,1
le-roi-d-hongrie,Undirected,le-roi-de-naples,5
le-roi-d-hongrie,Undirected,le-capitaine-des-gardes,2
le-roi-de-naples,Undirected,le-capitaine-des-gardes,2
