Source,Type,Target,Weight
madame-pernelle,Undirected,elmire,4
madame-pernelle,Undirected,dorine,4
madame-pernelle,Undirected,damis,3
madame-pernelle,Undirected,mariane,2
madame-pernelle,Undirected,cleante,4
madame-pernelle,Undirected,orgon,3
madame-pernelle,Undirected,tartuffe,1
madame-pernelle,Undirected,l-exempt,1
elmire,Undirected,dorine,6
elmire,Undirected,damis,6
elmire,Undirected,mariane,3
elmire,Undirected,cleante,6
elmire,Undirected,tartuffe,4
elmire,Undirected,orgon,8
elmire,Undirected,l-exempt,1
dorine,Undirected,damis,6
dorine,Undirected,mariane,5
dorine,Undirected,cleante,9
dorine,Undirected,orgon,7
dorine,Undirected,valere,1
dorine,Undirected,tartuffe,2
dorine,Undirected,loyal,1
dorine,Undirected,l-exempt,1
damis,Undirected,mariane,2
damis,Undirected,cleante,6
damis,Undirected,orgon,5
damis,Undirected,tartuffe,2
damis,Undirected,loyal,1
damis,Undirected,l-exempt,1
mariane,Undirected,cleante,3
mariane,Undirected,orgon,3
mariane,Undirected,valere,1
mariane,Undirected,tartuffe,1
mariane,Undirected,l-exempt,1
cleante,Undirected,orgon,10
cleante,Undirected,tartuffe,2
cleante,Undirected,loyal,1
cleante,Undirected,valere,1
cleante,Undirected,l-exempt,1
orgon,Undirected,tartuffe,4
orgon,Undirected,loyal,1
orgon,Undirected,valere,1
orgon,Undirected,l-exempt,1
tartuffe,Undirected,l-exempt,1
