Source,Type,Target,Weight
rodolfe,Undirected,mathilde,3
rodolfe,Undirected,albert,1
rodolfe,Undirected,frederic,3
rodolfe,Undirected,dionee,2
rodolfe,Undirected,fredegonde,3
rodolfe,Undirected,charles,2
rodolfe,Undirected,ferdinand,2
rodolfe,Undirected,leopolde,2
mathilde,Undirected,albert,1
mathilde,Undirected,frederic,1
mathilde,Undirected,dionee,4
mathilde,Undirected,charles,4
mathilde,Undirected,ferdinand,4
mathilde,Undirected,fredegonde,1
mathilde,Undirected,leopolde,1
frederic,Undirected,dionee,1
frederic,Undirected,rutile,1
frederic,Undirected,leopolde,2
frederic,Undirected,fredegonde,1
dionee,Undirected,ferdinand,4
dionee,Undirected,charles,2
ferdinand,Undirected,charles,7
ferdinand,Undirected,fredegonde,2
ferdinand,Undirected,leopolde,1
fredegonde,Undirected,charles,2
fredegonde,Undirected,leopolde,2
charles,Undirected,leopolde,1
