Source,Type,Target,Weight
jocaste,Undirected,ismene,2
jocaste,Undirected,antigone,1
jocaste,Undirected,eteocle,2
jocaste,Undirected,creon,2
jocaste,Undirected,hemon,1
jocaste,Undirected,capitaine-2nd,1
jocaste,Undirected,polynice,1
jocaste,Undirected,capitaine-1er,1
ismene,Undirected,antigone,4
ismene,Undirected,ephise,2
ismene,Undirected,creon,2
ismene,Undirected,hemon,2
ismene,Undirected,cleodamas,1
antigone,Undirected,hemon,4
antigone,Undirected,page,1
antigone,Undirected,polynice,2
antigone,Undirected,eteocle,1
antigone,Undirected,menette,2
antigone,Undirected,argie,2
antigone,Undirected,creon,2
antigone,Undirected,ephise,2
antigone,Undirected,cleodamas,1
eteocle,Undirected,creon,2
eteocle,Undirected,polynice,2
eteocle,Undirected,hemon,1
eteocle,Undirected,capitaine-2nd,1
eteocle,Undirected,capitaine-1er,1
creon,Undirected,hemon,3
creon,Undirected,capitaine-2nd,1
creon,Undirected,polynice,1
creon,Undirected,capitaine-1er,1
creon,Undirected,cleodamas,5
creon,Undirected,ephise,9
creon,Undirected,capitaine,2
creon,Undirected,argie,1
creon,Undirected,menette,1
creon,Undirected,tyresie,1
hemon,Undirected,page,1
hemon,Undirected,capitaine-2nd,1
hemon,Undirected,polynice,1
hemon,Undirected,capitaine-1er,1
hemon,Undirected,ephise,3
hemon,Undirected,cleodamas,1
polynice,Undirected,adraste,1
polynice,Undirected,argie,1
polynice,Undirected,adraste-,1
polynice,Undirected,capitaine-1er,2
polynice,Undirected,capitaine-2nd,1
adraste,Undirected,argie,1
adraste,Undirected,adraste-,1
argie,Undirected,adraste-,1
argie,Undirected,menette,3
argie,Undirected,ephise,1
argie,Undirected,cleodamas,1
capitaine-1er,Undirected,capitaine-2nd,1
menette,Undirected,ephise,1
menette,Undirected,cleodamas,1
cleodamas,Undirected,ephise,5
cleodamas,Undirected,tyresie,1
ephise,Undirected,capitaine,1
ephise,Undirected,tyresie,1
