Source,Type,Target,Weight
hipolite,Undirected,jacinte,18
hipolite,Undirected,le-premier-nicandre,4
hipolite,Undirected,ragotin,4
hipolite,Undirected,ismene,6
hipolite,Undirected,le-second-nicandre,6
hipolite,Undirected,robin,7
hipolite,Undirected,isidore,5
hipolite,Undirected,eutrope,3
jacinte,Undirected,le-premier-nicandre,7
jacinte,Undirected,ragotin,4
jacinte,Undirected,ismene,5
jacinte,Undirected,le-second-nicandre,8
jacinte,Undirected,robin,12
jacinte,Undirected,isidore,6
jacinte,Undirected,eutrope,6
jacinte,Undirected,le-sergent,1
le-premier-nicandre,Undirected,ragotin,2
le-premier-nicandre,Undirected,ismene,4
le-premier-nicandre,Undirected,robin,7
le-premier-nicandre,Undirected,eutrope,3
le-premier-nicandre,Undirected,isidore,2
le-premier-nicandre,Undirected,le-second-nicandre,2
ragotin,Undirected,le-second-nicandre,2
ragotin,Undirected,ismene,4
ragotin,Undirected,isidore,2
ragotin,Undirected,eutrope,2
ragotin,Undirected,robin,1
ismene,Undirected,le-commisaire,1
ismene,Undirected,isidore,3
ismene,Undirected,eutrope,3
ismene,Undirected,robin,4
ismene,Undirected,le-second-nicandre,2
le-second-nicandre,Undirected,robin,12
le-second-nicandre,Undirected,eutrope,3
le-second-nicandre,Undirected,isidore,3
robin,Undirected,eutrope,5
robin,Undirected,isidore,5
robin,Undirected,le-sergent,2
isidore,Undirected,eutrope,7
isidore,Undirected,le-sergent,1
eutrope,Undirected,le-sergent,1
