Source,Type,Target,Weight
anitus,Undirected,drixa,4
anitus,Undirected,terpandre,3
anitus,Undirected,acros,3
anitus,Undirected,socrate,5
anitus,Undirected,aglae,2
anitus,Undirected,nonoti,1
anitus,Undirected,chomos,1
anitus,Undirected,bertios,1
anitus,Undirected,melitus,4
anitus,Undirected,les-juges,1
anitus,Undirected,un-des-juges,1
anitus,Undirected,xantippe,1
anitus,Undirected,sophronime,1
anitus,Undirected,un-juge,2
anitus,Undirected,un-autre-juge,1
anitus,Undirected,plusieurs-juges,1
drixa,Undirected,terpandre,3
drixa,Undirected,acros,3
drixa,Undirected,xantippe,1
drixa,Undirected,melitus,1
drixa,Undirected,les-juges,1
drixa,Undirected,un-des-juges,1
terpandre,Undirected,acros,3
terpandre,Undirected,melitus,1
terpandre,Undirected,les-juges,1
terpandre,Undirected,un-des-juges,1
acros,Undirected,melitus,1
acros,Undirected,les-juges,1
acros,Undirected,un-des-juges,1
socrate,Undirected,aglae,5
socrate,Undirected,sophronime,6
socrate,Undirected,xantippe,5
socrate,Undirected,melitus,2
socrate,Undirected,un-juge,2
socrate,Undirected,un-autre-juge,1
socrate,Undirected,plusieurs-juges,1
socrate,Undirected,criton,2
socrate,Undirected,le-geolier,1
socrate,Undirected,un-des-disciples,2
socrate,Undirected,une-des-valets-des-onze,1
aglae,Undirected,sophronime,5
aglae,Undirected,xantippe,2
aglae,Undirected,melitus,1
aglae,Undirected,un-juge,1
aglae,Undirected,un-des-disciples,1
aglae,Undirected,criton,1
sophronime,Undirected,xantippe,3
sophronime,Undirected,melitus,1
sophronime,Undirected,un-juge,1
sophronime,Undirected,un-des-disciples,1
sophronime,Undirected,criton,1
xantippe,Undirected,melitus,1
xantippe,Undirected,un-juge,1
xantippe,Undirected,criton,2
xantippe,Undirected,le-geolier,1
xantippe,Undirected,un-des-disciples,2
xantippe,Undirected,une-des-valets-des-onze,1
nonoti,Undirected,chomos,1
nonoti,Undirected,bertios,1
chomos,Undirected,bertios,1
melitus,Undirected,les-juges,1
melitus,Undirected,un-des-juges,1
melitus,Undirected,un-juge,2
melitus,Undirected,un-autre-juge,1
melitus,Undirected,plusieurs-juges,1
les-juges,Undirected,un-des-juges,1
un-juge,Undirected,un-autre-juge,1
un-juge,Undirected,plusieurs-juges,1
un-autre-juge,Undirected,plusieurs-juges,1
criton,Undirected,le-geolier,1
criton,Undirected,un-des-disciples,2
criton,Undirected,une-des-valets-des-onze,1
le-geolier,Undirected,un-des-disciples,1
le-geolier,Undirected,une-des-valets-des-onze,1
un-des-disciples,Undirected,une-des-valets-des-onze,1
