Source,Type,Target,Weight
argimont,Undirected,oriane,8
argimont,Undirected,damis,1
argimont,Undirected,lucie,2
argimont,Undirected,egiste,2
argimont,Undirected,aristide,4
argimont,Undirected,zelinde,3
argimont,Undirected,cleronte,1
argimont,Undirected,melante,1
oriane,Undirected,lucie,3
oriane,Undirected,egiste,2
oriane,Undirected,aristide,4
oriane,Undirected,zelinde,3
oriane,Undirected,cleronte,1
oriane,Undirected,melante,3
oriane,Undirected,cleon,1
oriane,Undirected,clearque,1
lucie,Undirected,clearque,1
egiste,Undirected,zelinde,1
egiste,Undirected,aristide,1
aristide,Undirected,zelinde,3
aristide,Undirected,cleronte,1
aristide,Undirected,melante,1
zelinde,Undirected,cleronte,1
zelinde,Undirected,melante,1
melante,Undirected,cleon,1
melante,Undirected,clearque,1
clearque,Undirected,cleon,1
