Source,Type,Target,Weight
theodose,Undirected,paulin,9
theodose,Undirected,pulcherie,9
theodose,Undirected,phocas,1
theodose,Undirected,tegnis,9
theodose,Undirected,athenaïs,7
paulin,Undirected,pulcherie,6
paulin,Undirected,phocas,1
paulin,Undirected,tegnis,5
paulin,Undirected,athenaïs,3
pulcherie,Undirected,phocas,2
pulcherie,Undirected,valere,1
pulcherie,Undirected,athenaïs,6
pulcherie,Undirected,tegnis,9
phocas,Undirected,valere,1
phocas,Undirected,athenaïs,1
phocas,Undirected,tegnis,3
valere,Undirected,athenaïs,1
valere,Undirected,tegnis,1
athenaïs,Undirected,tegnis,8
