Source,Type,Target,Weight
clodesile,Undirected,arsamon,4
clodesile,Undirected,theodat,3
clodesile,Undirected,amalasonte,6
clodesile,Undirected,amalfrede,3
clodesile,Undirected,euric,2
clodesile,Undirected,celinde,1
arsamon,Undirected,theodat,3
arsamon,Undirected,amalasonte,1
arsamon,Undirected,amalfrede,1
theodat,Undirected,theudion,2
theodat,Undirected,leudere,1
theodat,Undirected,amalfrede,8
theodat,Undirected,euric,2
theodat,Undirected,amalasonte,7
theodat,Undirected,celinde,1
theudion,Undirected,amalasonte,5
theudion,Undirected,amalfrede,1
theudion,Undirected,celinde,1
leudere,Undirected,amalfrede,1
leudere,Undirected,ulcide,1
amalfrede,Undirected,ulcide,4
amalfrede,Undirected,euric,1
amalfrede,Undirected,amalasonte,11
amalfrede,Undirected,celinde,4
ulcide,Undirected,amalasonte,1
ulcide,Undirected,celinde,1
euric,Undirected,amalasonte,2
amalasonte,Undirected,celinde,6
