Source,Type,Target,Weight
chimene,Undirected,elvire,5
chimene,Undirected,l-infante,4
chimene,Undirected,page,1
chimene,Undirected,don-diegue,3
chimene,Undirected,don-fernand,4
chimene,Undirected,don-sanche,4
chimene,Undirected,don-rodrigue,3
elvire,Undirected,don-rodrigue,2
l-infante,Undirected,leonor,3
l-infante,Undirected,page,2
l-infante,Undirected,don-rodrigue,1
l-infante,Undirected,don-fernand,1
leonor,Undirected,page,1
le-comte,Undirected,don-diegue,1
le-comte,Undirected,don-arias,1
le-comte,Undirected,don-rodrigue,1
don-diegue,Undirected,don-rodrigue,2
don-diegue,Undirected,don-fernand,4
don-diegue,Undirected,don-alonse,1
don-diegue,Undirected,don-sanche,2
don-rodrigue,Undirected,don-fernand,2
don-arias,Undirected,don-fernand,1
don-arias,Undirected,don-sanche,1
don-fernand,Undirected,don-sanche,3
don-fernand,Undirected,don-alonse,2
