Source,Type,Target,Weight
sifroy,Undirected,golo,3
sifroy,Undirected,rodolphe,5
sifroy,Undirected,clotilde,4
sifroy,Undirected,gertrude,5
sifroy,Undirected,l-ambassadeur,5
sifroy,Undirected,genevieve,3
sifroy,Undirected,germaine,2
sifroy,Undirected,othon,2
sifroy,Undirected,benoni,2
sifroy,Undirected,henry,1
golo,Undirected,clotilde,1
golo,Undirected,gertrude,2
rodolphe,Undirected,l-ambassadeur,5
rodolphe,Undirected,clotilde,2
rodolphe,Undirected,gertrude,3
rodolphe,Undirected,henry,2
rodolphe,Undirected,germaine,2
rodolphe,Undirected,genevieve,1
rodolphe,Undirected,othon,1
rodolphe,Undirected,benoni,1
clotilde,Undirected,gertrude,6
clotilde,Undirected,l-ambassadeur,1
clotilde,Undirected,othon,4
clotilde,Undirected,henry,4
clotilde,Undirected,germaine,1
clotilde,Undirected,genevieve,1
gertrude,Undirected,othon,3
gertrude,Undirected,henry,3
gertrude,Undirected,l-ambassadeur,4
gertrude,Undirected,germaine,4
gertrude,Undirected,genevieve,4
gertrude,Undirected,benoni,2
genevieve,Undirected,benoni,4
genevieve,Undirected,la-vierge,1
genevieve,Undirected,l-ambassadeur,3
genevieve,Undirected,germaine,3
genevieve,Undirected,othon,2
genevieve,Undirected,henry,1
benoni,Undirected,l-ambassadeur,2
benoni,Undirected,germaine,2
benoni,Undirected,othon,2
benoni,Undirected,henry,1
l-ambassadeur,Undirected,germaine,4
l-ambassadeur,Undirected,othon,2
l-ambassadeur,Undirected,henry,1
henry,Undirected,othon,5
henry,Undirected,germaine,1
othon,Undirected,germaine,3
