Source,Type,Target,Weight
colin,Undirected,thibaut,3
colin,Undirected,galoche,1
colin,Undirected,la-fleche,1
thibaut,Undirected,galoche,3
thibaut,Undirected,la-fleche,8
thibaut,Undirected,louison,1
thibaut,Undirected,le-magister,1
thibaut,Undirected,le-carillonneur,2
thibaut,Undirected,le-menestrier,1
thibaut,Undirected,la-nymphe,1
thibaut,Undirected,martine,1
thibaut,Undirected,pierrot,1
thibaut,Undirected,claudine,1
galoche,Undirected,la-fleche,3
galoche,Undirected,le-carillonneur,1
galoche,Undirected,la-nymphe,1
la-fleche,Undirected,louison,3
la-fleche,Undirected,martine,2
la-fleche,Undirected,le-magister,1
la-fleche,Undirected,le-carillonneur,2
la-fleche,Undirected,le-menestrier,1
la-fleche,Undirected,la-nymphe,1
la-fleche,Undirected,pierrot,1
la-fleche,Undirected,claudine,1
louison,Undirected,martine,2
martine,Undirected,pierrot,1
martine,Undirected,claudine,1
le-magister,Undirected,le-carillonneur,1
le-magister,Undirected,le-menestrier,1
le-carillonneur,Undirected,le-menestrier,1
le-carillonneur,Undirected,la-nymphe,1
pierrot,Undirected,claudine,1
