Source,Type,Target,Weight
le-baron,Undirected,eraste,7
le-baron,Undirected,damis,6
le-baron,Undirected,toinon,7
le-baron,Undirected,la-marquise,7
le-baron,Undirected,dorise,4
le-baron,Undirected,clitandre,2
le-baron,Undirected,la-ramee,3
le-baron,Undirected,le-marquis,2
eraste,Undirected,damis,8
eraste,Undirected,toinon,7
eraste,Undirected,dorise,4
eraste,Undirected,la-marquise,5
eraste,Undirected,clitandre,2
eraste,Undirected,la-ramee,3
eraste,Undirected,le-marquis,1
damis,Undirected,toinon,6
damis,Undirected,dorise,4
damis,Undirected,la-marquise,4
damis,Undirected,clitandre,2
damis,Undirected,la-ramee,2
damis,Undirected,le-marquis,1
toinon,Undirected,dorise,14
toinon,Undirected,clitandre,7
toinon,Undirected,la-ramee,10
toinon,Undirected,le-marquis,5
toinon,Undirected,la-marquise,8
dorise,Undirected,clitandre,7
dorise,Undirected,le-marquis,4
dorise,Undirected,la-ramee,7
dorise,Undirected,la-marquise,6
clitandre,Undirected,la-marquise,3
clitandre,Undirected,la-ramee,4
clitandre,Undirected,le-marquis,2
le-marquis,Undirected,la-ramee,6
le-marquis,Undirected,la-marquise,3
la-ramee,Undirected,la-marquise,4
