Source,Type,Target,Weight
esther,Undirected,thamar,3
esther,Undirected,mardochee,7
esther,Undirected,haman,5
esther,Undirected,le-roi,3
esther,Undirected,vasthi,2
esther,Undirected,zethar,1
thamar,Undirected,mardochee,2
mardochee,Undirected,le-roi,2
mardochee,Undirected,vasthi,1
mardochee,Undirected,haman,5
mardochee,Undirected,zethar,1
haman,Undirected,thares,5
haman,Undirected,vasthi,1
haman,Undirected,le-roi,4
haman,Undirected,zethar,3
haman,Undirected,tharsis,1
thares,Undirected,vasthi,1
vasthi,Undirected,le-roi,1
le-roi,Undirected,zethar,1
