Source,Type,Target,Weight
jodelet,Undirected,don-juan,14
jodelet,Undirected,etienne,1
jodelet,Undirected,don-louis,6
jodelet,Undirected,isabelle,8
jodelet,Undirected,don-fernand,7
jodelet,Undirected,beatrix,2
jodelet,Undirected,lucrece,1
don-juan,Undirected,etienne,1
don-juan,Undirected,don-louis,7
don-juan,Undirected,isabelle,7
don-juan,Undirected,don-fernand,7
don-juan,Undirected,beatrix,1
don-juan,Undirected,lucrece,3
etienne,Undirected,don-louis,2
etienne,Undirected,beatrix,1
don-louis,Undirected,don-fernand,9
don-louis,Undirected,beatrix,3
don-louis,Undirected,isabelle,6
don-louis,Undirected,lucrece,4
isabelle,Undirected,beatrix,5
isabelle,Undirected,don-fernand,7
isabelle,Undirected,lucrece,4
beatrix,Undirected,don-fernand,3
beatrix,Undirected,lucrece,1
don-fernand,Undirected,lucrece,4
