Source,Type,Target,Weight
poquelin,Undirected,la-couture,2
poquelin,Undirected,drouillac,1
poquelin,Undirected,moliere,2
poquelin,Undirected,cresse,2
la-couture,Undirected,drouillac,1
la-couture,Undirected,moliere,4
la-couture,Undirected,cresse,3
la-couture,Undirected,bejart,2
la-couture,Undirected,louis,2
la-couture,Undirected,genevieve,1
la-couture,Undirected,madeleine,1
la-couture,Undirected,duparc,1
la-couture,Undirected,tous,1
moliere,Undirected,cresse,6
moliere,Undirected,bejart,3
moliere,Undirected,louis,3
moliere,Undirected,duparc,2
moliere,Undirected,madeleine,2
moliere,Undirected,genevieve,2
moliere,Undirected,tous,1
moliere,Undirected,l-echevin,1
cresse,Undirected,bejart,2
cresse,Undirected,louis,2
cresse,Undirected,duparc,1
cresse,Undirected,madeleine,1
cresse,Undirected,genevieve,1
bejart,Undirected,louis,3
bejart,Undirected,duparc,2
bejart,Undirected,madeleine,2
bejart,Undirected,genevieve,2
bejart,Undirected,tous,1
louis,Undirected,duparc,2
louis,Undirected,madeleine,2
louis,Undirected,genevieve,2
louis,Undirected,tous,1
duparc,Undirected,madeleine,2
duparc,Undirected,genevieve,2
duparc,Undirected,tous,1
madeleine,Undirected,genevieve,2
madeleine,Undirected,tous,1
genevieve,Undirected,tous,1
