Source,Type,Target,Weight
ozias,Undirected,betulien,4
ozias,Undirected,achior,6
ozias,Undirected,judith,2
ozias,Undirected,misaël,3
ozias,Undirected,abra,2
betulien,Undirected,misaël,1
betulien,Undirected,achior,1
betulien,Undirected,abra,1
achior,Undirected,judith,3
achior,Undirected,misaël,5
achior,Undirected,abra,2
judith,Undirected,misaël,6
judith,Undirected,abra,3
judith,Undirected,holoferne,3
judith,Undirected,vagao,1
misaël,Undirected,abra,4
misaël,Undirected,holoferne,3
misaël,Undirected,officier-assysien,1
holoferne,Undirected,vagao,2
holoferne,Undirected,officier,1
holoferne,Undirected,officier-assyrien,1
holoferne,Undirected,officier-assysien,1
