Source,Type,Target,Weight
semiramis,Undirected,merzabane,6
semiramis,Undirected,prazimene,4
semiramis,Undirected,ninus,2
semiramis,Undirected,oronclide,3
semiramis,Undirected,melistrate,1
merzabane,Undirected,prazimene,2
merzabane,Undirected,ninus,1
merzabane,Undirected,zenophire,1
merzabane,Undirected,oronclide,3
merzabane,Undirected,cambises,1
prazimene,Undirected,palmedon,1
prazimene,Undirected,melistrate,2
prazimene,Undirected,oronclide,3
palmedon,Undirected,melistrate,2
palmedon,Undirected,oronclide,1
zenophire,Undirected,oronclide,1
zenophire,Undirected,cambises,1
oronclide,Undirected,cambises,1
oronclide,Undirected,melistrate,3
