Source,Type,Target,Weight
gaillardon,Undirected,repin,5
gaillardon,Undirected,madame-repin,5
gaillardon,Undirected,augustine,3
gaillardon,Undirected,henriette,5
gaillardon,Undirected,marie,4
gaillardon,Undirected,malahieude,1
gaillardon,Undirected,les-autres,1
repin,Undirected,madame-repin,5
repin,Undirected,augustine,2
repin,Undirected,marie,4
repin,Undirected,henriette,4
repin,Undirected,malahieude,1
repin,Undirected,les-autres,1
madame-repin,Undirected,augustine,3
madame-repin,Undirected,henriette,6
madame-repin,Undirected,marie,6
madame-repin,Undirected,les-autres,1
augustine,Undirected,henriette,2
augustine,Undirected,marie,3
henriette,Undirected,marie,6
henriette,Undirected,les-autres,1
marie,Undirected,les-autres,1
