Source,Type,Target,Weight
janot,Undirected,perrette,1
janot,Undirected,simon,7
janot,Undirected,madame-simon,4
janot,Undirected,le-suisse,2
janot,Undirected,le-clerc,2
janot,Undirected,la-comtesse,1
janot,Undirected,l-abbe,1
perrette,Undirected,madame-simon,3
perrette,Undirected,le-suisse,1
perrette,Undirected,simon,1
madame-simon,Undirected,simon,7
madame-simon,Undirected,mademoiselle-courtois,1
madame-simon,Undirected,le-suisse,4
madame-simon,Undirected,le-clerc,2
madame-simon,Undirected,la-comtesse,2
madame-simon,Undirected,l-abbe,2
simon,Undirected,le-suisse,2
simon,Undirected,le-clerc,2
simon,Undirected,la-comtesse,1
simon,Undirected,l-abbe,1
mademoiselle-courtois,Undirected,le-suisse,1
le-suisse,Undirected,le-clerc,1
la-comtesse,Undirected,l-abbe,2
