Source,Type,Target,Weight
valere,Undirected,madame-grognac,7
valere,Undirected,lisette,6
valere,Undirected,isabelle,5
valere,Undirected,le-chevalier,6
valere,Undirected,clarice,4
valere,Undirected,leandre,2
valere,Undirected,carlin,2
madame-grognac,Undirected,lisette,5
madame-grognac,Undirected,isabelle,5
madame-grognac,Undirected,le-chevalier,4
madame-grognac,Undirected,leandre,2
madame-grognac,Undirected,carlin,1
madame-grognac,Undirected,clarice,1
lisette,Undirected,isabelle,10
lisette,Undirected,le-chevalier,9
lisette,Undirected,carlin,4
lisette,Undirected,leandre,2
lisette,Undirected,clarice,2
isabelle,Undirected,le-chevalier,8
isabelle,Undirected,leandre,3
isabelle,Undirected,carlin,4
isabelle,Undirected,clarice,4
le-chevalier,Undirected,leandre,4
le-chevalier,Undirected,carlin,3
le-chevalier,Undirected,clarice,7
carlin,Undirected,leandre,20
carlin,Undirected,clarice,8
carlin,Undirected,laquais,1
leandre,Undirected,clarice,9
