id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-roi,Le Roi,False,MALE,7,51,3368,10,22,0.6805555555555556,0.02291666666666667,0.30750648383036144
celidor,Celidor,False,MALE,9,71,2006,12,26,0.765625,0.06569444444444444,0.33720979729200135
agarite,Agarite,False,FEMALE,9,84,2015,12,25,0.765625,0.10388888888888888,0.32542644938735077
le-flamand,Le Flamand,False,MALE,1,2,38,3,3,0.49000000000000005,0.0,0.11056252402802302
medon,Medon,False,MALE,8,37,1085,13,30,0.8166666666666667,0.10180555555555555,0.34983354328817656
phenice,Phénice,False,MALE,5,16,546,10,23,0.6805555555555556,0.02291666666666667,0.30750648383036144
amelise,Amelise,False,FEMALE,3,7,178,9,16,0.6447368421052632,0.008333333333333331,0.29350840034303205
exempt,Exempt,False,UNKNOWN,1,1,13,5,5,0.5104166666666667,0.0,0.1742365935366556
lyzene,Lyzene,False,UNKNOWN,3,10,303,6,8,0.5568181818181818,0.004166666666666667,0.19114623590371174
policaste,Policaste,False,MALE,6,72,2665,10,17,0.6805555555555556,0.048333333333333325,0.3019178093368133
corintie,Corintie,False,FEMALE,6,57,1460,10,18,0.6805555555555556,0.021944444444444444,0.3077970545945035
le-cocher,Le Cocher,False,UNKNOWN,1,1,22,2,2,0.4375,0.0,0.06850657317311619
lizene,Lizene,False,MALE,2,8,248,4,6,0.5104166666666667,0.0,0.12822416521077015
premier-pecheur,Premier Pecheur,False,UNKNOWN,1,12,235,1,1,0.0625,0.0,2.4183257354916855e-08
second-pecheur,Second Pecheur,False,UNKNOWN,1,11,149,1,1,0.0625,0.0,2.4183257354916855e-08
le-pecheur,Le Pecheur,False,UNKNOWN,2,3,39,4,7,0.49000000000000005,0.0,0.14218532386340932
l-exempt,L'Exempt,False,MALE,1,2,26,8,8,0.6124999999999999,0.0,0.2763548891910506
