id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
monsieur-dissonant,Monsieur Dissonant,False,MALE,5,37,743,6,11,1.0,0.13333333333333333,0.42033159195861297
le-garçon,Le Garçon,False,UNKNOWN,2,8,71,2,3,0.6,0.0,0.16369511341180396
l-abbe,L Abbe,False,UNKNOWN,3,24,295,6,10,1.0,0.13333333333333333,0.42033159195861297
monsieur-desjarrets,Monsieur Desjarrets,False,MALE,2,31,283,5,8,0.8571428571428571,0.0,0.3936516910443078
cabry,Cabry,False,MALE,2,7,50,5,8,0.8571428571428571,0.0,0.3936516910443078
madame-douaireville,Madame Douaireville,False,FEMALE,1,8,98,5,5,0.8571428571428571,0.0,0.3936516910443078
madame-douairville,Madame Douairville,False,UNKNOWN,1,14,151,5,5,0.8571428571428571,0.0,0.3936516910443078
