id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
la-comtesse,La Comtesse,False,UNKNOWN,2,71,979,4,5,0.6,0.015151515151515152,0.06487072567654241
potemkin,Potemkin,False,UNKNOWN,6,151,3940,12,15,1.0,0.5,0.35392081945827886
le-major,Le Major,False,MALE,1,1,18,2,2,0.5454545454545454,0.0,0.05183790655165763
mouravieff,Mouravieff,False,MALE,2,41,151,3,4,0.5714285714285714,0.0,0.05916095203610347
mouravleff,Mouravleff,False,UNKNOWN,1,1,3,3,3,0.5714285714285714,0.0,0.05916095203610347
catherine,Catherine,False,UNKNOWN,2,57,1433,8,9,0.75,0.0,0.3280328942074416
le-prince-de-ligne,Le Prince de Ligne,False,UNKNOWN,1,4,40,8,8,0.75,0.0,0.3280328942074416
la-comtesse-branitzka,La Comtesse Branitzka,False,FEMALE,1,2,11,8,8,0.75,0.0,0.3280328942074416
le-prlnge-de-ligne,Le Prlnge de Ligne,False,UNKNOWN,1,1,3,8,8,0.75,0.0,0.3280328942074416
momonoff,Momonoff,False,UNKNOWN,1,2,23,8,8,0.75,0.0,0.3280328942074416
l-ambassadeur-d-angleterre,L Ambassadeur D Angleterre,False,UNKNOWN,1,1,13,8,8,0.75,0.0,0.3280328942074416
l-ambassadeur-de-prusse,L Ambassadeur de Prusse,False,UNKNOWN,1,1,2,8,8,0.75,0.0,0.3280328942074416
le-comte-momonoff,Le Comte Momonoff,False,MALE,1,1,3,8,8,0.75,0.0,0.3280328942074416
