id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
fanchon,Fanchon,False,MALE,10,39,752,16,41,0.9,0.06882975412387178,0.2881367775525481
margot,Margot,False,MALE,12,26,562,17,46,0.9473684210526315,0.12177093059446,0.2921046740491267
jerome,Jérôme,False,MALE,7,21,1077,14,33,0.8181818181818182,0.02620603797074386,0.2729937766330088
le-marchand,Le Marchand,False,UNKNOWN,2,8,49,4,7,0.5454545454545454,0.0,0.08898491079981734
genevieve,Geneviève,False,MALE,4,15,186,14,24,0.8181818181818182,0.02620603797074386,0.2729937766330088
marie-jeanne,Marie-Jeanne,False,MALE,3,12,241,14,18,0.8181818181818182,0.05922813569872395,0.2671154915054918
babet,Babet,False,MALE,3,13,325,14,18,0.8181818181818182,0.05922813569872395,0.2671154915054918
la-fermiere,La Fermiere,False,UNKNOWN,2,4,62,5,5,0.5806451612903226,0.008994708994708995,0.09196555774818353
tous-trois,Tous Trois,False,UNKNOWN,1,1,4,3,3,0.4864864864864865,0.0,0.049476829228723714
belle-rose,Belle-Rose,False,MALE,5,13,185,15,27,0.8571428571428571,0.06030189853719266,0.27885432542482796
la-marchande,La Marchande,False,UNKNOWN,2,14,184,6,7,0.5806451612903226,0.0065359477124183,0.11483027035973896
manon,Manon,False,MALE,1,1,7,3,3,0.5294117647058824,0.0,0.05418551913190085
le-perruquier,Le Perruquier,False,UNKNOWN,2,14,162,13,16,0.782608695652174,0.011546840958605668,0.2651666903851503
la-bouquetiere,La Bouquetiere,False,UNKNOWN,3,9,129,14,22,0.8181818181818182,0.021739807033924686,0.27488642892824927
le-petit-maitre,Le Petit Maitre,False,UNKNOWN,1,15,244,6,6,0.5806451612903226,0.0,0.13273671064506848
le-violon,Le Violon,False,UNKNOWN,1,1,5,12,12,0.75,0.0,0.25675805397708235
la-marchande-de-citrons,La Marchande de Citrons,False,UNKNOWN,1,1,29,12,12,0.75,0.0,0.25675805397708235
le-marchand-de-ratafia,Le Marchand de Ratafia,False,UNKNOWN,1,1,28,12,12,0.75,0.0,0.25675805397708235
l-aveugle,L Aveugle,False,UNKNOWN,1,1,34,12,12,0.75,0.0,0.25675805397708235
