id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
l-abbesse,L Abbesse,False,UNKNOWN,1,20,505,1,1,1,0,0.7071067811865476
agnes,Agnes,False,UNKNOWN,1,20,1028,1,1,1,0,0.7071067811865476
