id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-vicomte,Le Vicomte,False,UNKNOWN,8,62,1593,6,9,0.631578947368421,0.4651515151515152,0.17152704558666676
mezzetin,Mezzetin,False,MALE,4,14,341,7,10,0.7058823529411765,0.22575757575757574,0.4086258853661449
le-laqauis,Le Laqauis,False,UNKNOWN,1,1,20,1,1,0.4,0.0,0.030082242342147906
la-veuve,La Veuve,False,UNKNOWN,1,13,180,1,1,0.4,0.0,0.030082242342147906
isabelle,Isabelle,False,FEMALE,7,57,1494,6,11,0.5714285714285714,0.010606060606060605,0.3830322883047824
colombine,Colombine,False,FEMALE,11,84,1718,7,17,0.7058823529411765,0.24696969696969698,0.3820815260451742
pierrot,Pierrot,False,MALE,9,38,743,5,13,0.5454545454545454,0.0,0.3420010230663149
brocantin,Brocantin,False,MALE,6,46,961,6,14,0.5714285714285714,0.010606060606060605,0.3830322883047824
le-fiacre,Le Fiacre,False,UNKNOWN,1,4,46,2,2,0.5,0.0,0.09709051378691479
pasquariel,Pasquariel,False,MALE,1,1,23,1,1,0.4,0.0,0.030082242342147906
arlequin,Arlequin,False,UNKNOWN,3,46,1187,7,9,0.6,0.17727272727272728,0.3933246510304241
le-docteur,Le Docteur,False,UNKNOWN,1,25,1179,1,1,0.3870967741935484,0.0,0.0689797942635039
monsieur-bassinet,Monsieur Bassinet,False,MALE,2,23,357,4,5,0.5,0.0,0.274992751621548
