id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
pere-ubu,Père Ubu,False,MALE,26,269,6493,59,106,0.8831168831168831,0.3552576752093872,0.2765583377873218
mere-ubu,Mère Ubu,False,FEMALE,18,120,1837,44,72,0.7391304347826086,0.1525901654194016,0.24332157115085
capitaine-bordure,Capitaine Bordure,False,MALE,10,36,445,21,37,0.5862068965517241,0.048171955349303935,0.07791720342364364
tous,Tous,False,UNKNOWN,9,22,169,49,64,0.7816091954022989,0.2289659893808269,0.25971033016955486
les-autres,Les Autres,False,UNKNOWN,1,1,6,4,4,0.5112781954887218,0.0,0.040828023204693434
le-messager,Le Messager,False,UNKNOWN,1,1,8,2,2,0.4927536231884058,0.0,0.024752672833400356
le-roi,Le Roi,False,UNKNOWN,3,19,233,6,9,0.5112781954887218,0.0017851916886157451,0.022812447419977563
le-jeune-bougrelas,Le Jeune Bougrelas,False,UNKNOWN,3,3,17,7,11,0.5151515151515151,0.0013754755633596722,0.02572344459791216
la-reine,La Reine,False,UNKNOWN,4,18,266,7,11,0.5112781954887218,0.007340398846105606,0.022357332087958374
bougrelas,Bougrelas,False,MALE,6,30,444,17,23,0.5666666666666667,0.042768301350390905,0.0586039167541244
boleslas,Boleslas,False,UNKNOWN,1,1,5,3,3,0.48226950354609927,0.0,0.017963731807823246
un-soldat,Un Soldat,False,UNKNOWN,2,2,12,7,9,0.5151515151515151,0.0007889474197639254,0.034158451642612504
soldats,Soldats,False,UNKNOWN,3,1,30,13,17,0.5396825396825397,0.0056794110679097495,0.047854869949731385
l-ombre,L Ombre,False,UNKNOWN,1,1,52,2,2,0.3655913978494624,0.0,0.003854801234171976
peuple,Peuple,False,MALE,1,2,20,5,5,0.5151515151515151,0.0,0.042869137930796684
michel-federovitch,Michel Fédérovitch,False,MALE,1,1,9,5,5,0.5151515151515151,0.0,0.042869137930796684
nobles,Nobles,False,MALE,1,1,6,20,20,0.576271186440678,0.0,0.19723353307571256
le-noble,Le Noble,False,UNKNOWN,1,2,7,20,20,0.576271186440678,0.0,0.19723353307571256
second-noble,Second Noble,False,UNKNOWN,1,1,4,20,20,0.576271186440678,0.0,0.19723353307571256
troisieme-noble,Troisieme Noble,False,UNKNOWN,1,2,13,20,20,0.576271186440678,0.0,0.19723353307571256
quatieme-noble,Quatieme Noble,False,UNKNOWN,1,1,3,20,20,0.576271186440678,0.0,0.19723353307571256
quatrieme-noble,Quatrieme Noble,False,UNKNOWN,1,1,3,20,20,0.576271186440678,0.0,0.19723353307571256
cinquieme-noble,Cinquieme Noble,False,UNKNOWN,1,2,9,20,20,0.576271186440678,0.0,0.19723353307571256
le-greffier,Le Greffier,False,UNKNOWN,1,3,28,20,20,0.576271186440678,0.0,0.19723353307571256
plusieurs-nobles,Plusieurs Nobles,False,UNKNOWN,1,1,4,20,20,0.576271186440678,0.0,0.19723353307571256
magistrats,Magistrats,False,MALE,1,2,14,20,20,0.576271186440678,0.0,0.19723353307571256
un-magistrat,Un Magistrat,False,UNKNOWN,1,1,1,20,20,0.576271186440678,0.0,0.19723353307571256
second-magistrat,Second Magistrat,False,UNKNOWN,1,1,1,20,20,0.576271186440678,0.0,0.19723353307571256
troisieme-magistrat,Troisieme Magistrat,False,UNKNOWN,1,1,1,20,20,0.576271186440678,0.0,0.19723353307571256
quatrieme,Quatrieme,False,UNKNOWN,2,2,8,24,27,0.5964912280701754,0.007462686567164179,0.2071980837831688
financiers,Financiers,False,MALE,1,2,9,20,20,0.576271186440678,0.0,0.19723353307571256
premier-financier,Premier Financier,False,UNKNOWN,1,1,6,20,20,0.576271186440678,0.0,0.19723353307571256
deuxieme-financier,Deuxieme Financier,False,UNKNOWN,1,1,3,20,20,0.576271186440678,0.0,0.19723353307571256
troisieme-financier,Troisieme Financier,False,UNKNOWN,1,1,7,20,20,0.576271186440678,0.0,0.19723353307571256
un-paysan,Un Paysan,False,UNKNOWN,1,2,46,3,3,0.4473684210526316,0.0,0.014248782131521774
autre-paysan,Autre Paysan,False,UNKNOWN,1,1,51,3,3,0.4473684210526316,0.0,0.014248782131521774
une-voix,Une Voix,False,UNKNOWN,2,2,28,4,4,0.48226950354609927,0.0025899912203687448,0.02530730848176406
stanislas,Stanislas,False,UNKNOWN,1,4,44,3,3,0.5037037037037037,0.0,0.026809520325945614
paysans,Paysans,False,MALE,1,2,19,3,3,0.5037037037037037,0.0,0.026809520325945614
alexis,Alexis,False,UNKNOWN,1,7,96,1,1,0.37158469945355194,0.0,0.003709929228151027
le-conseiller,Le Conseiller,False,UNKNOWN,1,2,13,7,7,0.5190839694656488,0.0,0.05481241878294193
premier-conseiller,Premier Conseiller,False,UNKNOWN,1,1,5,7,7,0.5190839694656488,0.0,0.05481241878294193
deuxieme-conseiller,Deuxieme Conseiller,False,UNKNOWN,1,1,4,7,7,0.5190839694656488,0.0,0.05481241878294193
troisieme-conseiller,Troisieme Conseiller,False,UNKNOWN,1,1,7,7,7,0.5190839694656488,0.0,0.05481241878294193
palotins,Palotins,False,UNKNOWN,2,0,23,10,12,0.5230769230769231,0.0014643170701116267,0.043006154337577054
premier-garde,Premier Garde,False,UNKNOWN,1,1,5,6,6,0.5037037037037037,0.0,0.03119684028933293
deuxieme-garde,Deuxieme Garde,False,UNKNOWN,1,1,5,6,6,0.5037037037037037,0.0,0.03119684028933293
troisieme-garde,Troisieme Garde,False,UNKNOWN,1,1,3,6,6,0.5037037037037037,0.0,0.03119684028933293
giron,Giron,False,MALE,1,2,7,6,6,0.5037037037037037,0.0,0.03119684028933293
pile,Pile,False,MALE,5,27,269,15,24,0.5483870967741935,0.008271318477639811,0.05085123742949935
cotice,Cotice,False,MALE,5,23,268,15,24,0.5483870967741935,0.008271318477639811,0.05085123742949935
rensky,Rensky,False,UNKNOWN,2,3,29,19,21,0.576271186440678,0.011589113257243197,0.06943020634461518
le-general-lascy,Le Général Lascy,False,MALE,2,7,48,19,21,0.576271186440678,0.011589113257243197,0.06943020634461518
l-armee,L Armee,False,UNKNOWN,1,1,4,8,8,0.49635036496350365,0.0,0.030395165768061012
officiers,Officiers,False,UNKNOWN,1,1,6,8,8,0.49635036496350365,0.0,0.030395165768061012
un-capitaine,Un Capitaine,False,MALE,1,1,5,13,13,0.5483870967741935,0.0,0.057915422492414596
un-russe,Un Russe,False,UNKNOWN,1,1,5,13,13,0.5483870967741935,0.0,0.057915422492414596
le-russe,Le Russe,False,UNKNOWN,1,1,4,13,13,0.5483870967741935,0.0,0.057915422492414596
cavaliers-russes,Cavaliers Russes,False,UNKNOWN,1,1,4,13,13,0.5483870967741935,0.0,0.057915422492414596
un-polonais,Un Polonais,False,UNKNOWN,1,1,8,13,13,0.5483870967741935,0.0,0.057915422492414596
un-autre,Un Autre,False,UNKNOWN,1,2,20,13,13,0.5483870967741935,0.0,0.057915422492414596
un-officier-russe,Un Officier Russe,False,UNKNOWN,1,1,3,13,13,0.5483870967741935,0.0,0.057915422492414596
le-czar,Le Czar,False,UNKNOWN,1,1,4,13,13,0.5483870967741935,0.0,0.057915422492414596
polonais,Polonais,False,UNKNOWN,1,2,9,13,13,0.5483870967741935,0.0,0.057915422492414596
un-echo,Un Echo,False,UNKNOWN,1,1,1,3,3,0.4788732394366197,0.0,0.01801002014061118
voix-au-dehors,Voix au Dehors,False,UNKNOWN,1,1,7,6,6,0.5112781954887218,0.0,0.034004408685474344
stanislas-leczinski,Stanislas Leczinski,False,MALE,1,2,14,6,6,0.5112781954887218,0.0,0.034004408685474344
le-commandant,Le Commandant,False,MALE,1,4,29,5,5,0.5037037037037037,0.0,0.03107461259377781
choeur,Choeur,False,UNKNOWN,1,5,40,5,5,0.5037037037037037,0.0,0.03107461259377781
