id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
poliarque,Poliarque,False,MALE,11,58,2493,5,10,0.5931372549019608,0.16666666666666669,0.4127295264579019
dorimante,[dorimante],False,MALE,1,8,261,1,1,0.37345679012345673,0.0,0.09781673708054699
climene,La Princesse Climène,False,FEMALE,8,68,1951,5,9,0.5931372549019608,0.2878787878787879,0.3650563472934823
pamphilie,La Princesse Pamphilie,False,FEMALE,12,66,2580,7,16,0.6722222222222222,0.33333333333333337,0.4964195343577022
le-roi,Le Roi,False,MALE,14,53,2193,6,15,0.6302083333333333,0.21212121212121213,0.45813526338428257
melistee,Mélistée,False,MALE,1,1,35,1,1,0.37345679012345673,0.0,0.08651839597041092
uranie,Uranie,False,FEMALE,4,31,653,2,5,0.42013888888888884,0.0,0.1541974548221959
cleonte,Cléonte,False,MALE,4,9,551,2,4,0.4384057971014493,0.0,0.22622980083174818
philamon,Philamon,False,MALE,4,5,61,3,5,0.4801587301587302,0.0,0.3240465378820618
le-page,Le Page,False,UNKNOWN,1,1,18,2,2,0.42013888888888884,0.0,0.1541974548221959
doristene,Doristène,False,MALE,1,5,78,1,1,0.37345679012345673,0.0,0.08651839597041092
doraste,Doraste,False,MALE,1,1,227,0,0,0.0,0.0,3.0233325859885255e-11
un-soldat,Un Soldat,False,UNKNOWN,1,1,20,1,1,0.3878205128205128,0.0,0.10857788108907405
