id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
don-carlos,Don Carlos,False,MALE,21,101,4736,16,34,0.9,0.5814347961406785,0.45255619299095695
don-pedre,Don Pedre,False,MALE,7,41,1143,3,10,0.5142857142857142,0.0,0.13059435514923323
alfonce,Alfonce,False,MALE,2,9,326,3,3,0.5454545454545454,0.010690943043884222,0.15599482114661986
olympe,Olympe,False,FEMALE,10,36,1909,11,17,0.72,0.1548241518829754,0.3965634916039246
don-alexis,Don Alexis,False,UNKNOWN,7,36,1350,5,11,0.47368421052631576,0.007625272331154683,0.20171385776188913
don-leonard,Don Léonard,False,MALE,6,19,677,7,11,0.6206896551724138,0.03706816059757236,0.3123542174806701
marcelle,Marcelle,False,FEMALE,8,45,2055,4,11,0.46153846153846156,0.0,0.1815499531211599
don-alvare,Don Alvare,False,MALE,9,33,884,7,15,0.6206896551724138,0.03706816059757236,0.3123542174806701
la-vice-reine,La Vice Reine,False,UNKNOWN,6,18,675,7,11,0.6206896551724138,0.03828197945845005,0.29657511868065134
lucille,Lucille,False,FEMALE,3,17,842,3,6,0.5142857142857142,0.0,0.13059435514923323
les-quatre-hommes-masques,Les Quatre Hommes Masques,False,UNKNOWN,1,1,13,2,2,0.5294117647058824,0.0,0.1260508700515937
le-masque,Le Masque,False,UNKNOWN,1,1,99,1,1,0.4864864864864865,0.0,0.06718163312249717
la-dame-masquee,La Dame Masquee,False,UNKNOWN,2,2,242,4,6,0.5294117647058824,0.0,0.14029376075838243
la-dame,La Dame,False,UNKNOWN,4,9,253,6,10,0.6,0.028431372549019607,0.21191336032003266
la-premiere-dame,La Premiere Dame,False,UNKNOWN,1,2,37,4,4,0.5294117647058824,0.0,0.14029376075838243
la-seconde-dame,La Seconde Dame,False,UNKNOWN,1,3,33,4,4,0.5294117647058824,0.0,0.14029376075838243
le-page,Le Page,False,UNKNOWN,2,2,11,5,5,0.5806451612903226,0.0,0.26281374257685036
le-garde,Le Garde,False,UNKNOWN,2,6,102,1,2,0.4864864864864865,0.0,0.06718163312249717
une-dame,Une Dame,False,UNKNOWN,1,1,72,3,3,0.5454545454545454,0.0,0.15750947157232084
