id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
larcadier,Larcadier,False,MALE,1,67,2397,3,3,1,0,0.5
commercy,Commercy,False,MALE,1,35,530,3,3,1,0,0.5
tony,Tony,False,MALE,1,43,593,3,3,1,0,0.5
madame-commercy,Madame Commercy,False,FEMALE,1,65,1090,3,3,1,0,0.5
