id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
le-duc,Le Duc,False,UNKNOWN,10,71,2601,8,23,0.9,0.06064814814814815,0.36359214912658916
astolfe,Astolfe,False,MALE,14,71,2209,8,24,0.9,0.06064814814814815,0.36359214912658916
cassandre,Cassandre,False,FEMALE,18,111,5045,9,33,1.0,0.0949074074074074,0.3944823668908667
don-lope,Don Lope,False,MALE,5,10,75,6,12,0.75,0.03194444444444444,0.2768049601143753
moncade,Moncade,False,UNKNOWN,14,65,1730,7,24,0.8181818181818182,0.02222222222222222,0.3356700132688613
don-pedre,Don Pedre,False,UNKNOWN,8,36,1062,5,14,0.6923076923076923,0.011111111111111112,0.24337084821308258
beralde,Beralde,False,MALE,9,30,923,7,14,0.8181818181818182,0.025925925925925925,0.33354263691304503
isabelle,Isabelle,False,FEMALE,9,43,1056,7,18,0.8181818181818182,0.025925925925925925,0.33354263691304503
le-capitaine-des-gardes,Le Capitaine des Gardes,False,UNKNOWN,1,4,12,4,4,0.6428571428571429,0.0,0.2033092611540458
don-bernard,Don Bernard,False,UNKNOWN,3,10,609,5,8,0.6923076923076923,0.0,0.26004693795271566
