id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
dominique,Dominique,False,MALE,8,27,1009,8,16,0.546969696969697,0.020057720057720056,0.21740462636745847
le-kaouadji,Le Kaouadji,False,UNKNOWN,2,4,8,4,5,0.482620320855615,0.0,0.12635809760901776
ben-aïssa,Ben Aïssa,False,UNKNOWN,19,108,1858,17,45,0.7813852813852814,0.19366110080395793,0.3973624237096235
nathan,Nathan,False,MALE,16,130,3435,14,31,0.6837121212121212,0.14821686250257682,0.33646762867463387
bethsabee,Bethsabée,False,FEMALE,6,22,306,7,11,0.5293255131964809,0.023356009070294788,0.188948783700893
maurice,Maurice,False,UNKNOWN,17,103,2412,10,35,0.586038961038961,0.030303030303030304,0.2802118540444684
kadidja,Kadidja,False,FEMALE,13,90,1585,11,22,0.6077441077441078,0.030529787672644814,0.30778158893830204
saint-aubin,Saint-Aubin,False,MALE,4,13,449,5,11,0.4688311688311688,0.0,0.15237964297344597
bou-taleb,Ali Bou-Taleb,False,MALE,13,66,1746,11,30,0.6077441077441078,0.03777571634714491,0.29872675191218284
lea,Léa,False,FEMALE,16,103,2639,9,23,0.5658307210031348,0.022160379303236444,0.26136547325164583
le-negre,Le Negre,False,UNKNOWN,1,1,2,2,2,0.4002217294900222,0.0,0.05822784485024508
premier-rabbin,Premier Rabbin,False,UNKNOWN,2,14,312,7,8,0.5293255131964809,0.01652236652236652,0.1936776012214591
deuxieme-rabbin,Deuxieme Rabbin,False,UNKNOWN,1,2,19,2,2,0.4002217294900222,0.0,0.0587516537242627
choeur,Choeur,False,UNKNOWN,1,2,31,2,2,0.09090909090909091,0.0,1.2603163925454035e-07
les-jeunes-filles,Les Jeunes Filles,False,UNKNOWN,1,1,29,2,2,0.09090909090909091,0.0,1.2603163925454035e-07
les-jeunes-gens,Les Jeunes Gens,False,UNKNOWN,1,1,27,2,2,0.09090909090909091,0.0,1.2603163925454035e-07
un-kabyle,Un Kabyle,False,UNKNOWN,3,4,21,7,11,0.4972451790633609,0.00808080808080808,0.18127582351231084
les-kabyles,Les Kabyles,False,UNKNOWN,1,1,2,4,4,0.45580808080808083,0.0,0.11642784525157115
le-kabyle,Le Kabyle,False,UNKNOWN,3,5,104,6,8,0.482620320855615,0.00505050505050505,0.17320938035381808
l-officier,L Officier,False,UNKNOWN,1,3,29,3,3,0.44348894348894347,0.0,0.10405582854279158
les-juifs,Les Juifs,False,UNKNOWN,1,1,1,6,6,0.5127840909090909,0.0,0.18781624091435092
tous,Tous,False,UNKNOWN,1,1,2,6,6,0.5127840909090909,0.0,0.18781624091435092
tout-le-monde,Tout le Monde,False,UNKNOWN,2,2,3,9,11,0.5658307210031348,0.00974025974025974,0.27165036865103015
