id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
l-imperatrice,L'Impératrice,False,FEMALE,6,21,953,6,11,0.675,0.3111111111111111,0.38558092491349827
leonor,Léonor,False,FEMALE,2,5,280,2,3,0.4263157894736842,0.0,0.10369864475184366
rosilee,Rosilée,False,FEMALE,1,3,179,2,2,0.4263157894736842,0.0,0.10369864475184366
trasee,[trasée],False,MALE,1,1,21,0,0,0.0,0.0,4.6166010752620565e-14
l-empereur,L'Empereur,False,MALE,11,75,3192,6,17,0.675,0.11111111111111112,0.4427063447126899
porphire,Porphire,False,MALE,5,27,1217,4,9,0.5785714285714286,0.0,0.3493116319714472
lepide,Lépide,False,MALE,3,7,143,3,5,0.47647058823529415,0.0,0.2531038085113692
sainte-catherine,Sainte Catherine,False,FEMALE,9,91,2960,7,14,0.7363636363636364,0.24444444444444446,0.47056002406775743
emilie,Emilie,False,FEMALE,2,7,176,2,3,0.45,0.0,0.15927651510597302
corvin,Corvin,False,MALE,3,10,547,4,6,0.50625,0.022222222222222223,0.2809574878664367
lucius,Lucius,False,MALE,1,11,399,4,4,0.5785714285714286,0.0,0.3493116319714472
