id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
mademoiselle-mousset,Mademoiselle Mousset,False,FEMALE,25,130,1667,17,64,0.9473684210526315,0.17678182384064736,0.3085922261056146
mimi,Mimi,False,UNKNOWN,1,1,12,4,4,0.5454545454545454,0.0,0.06358173400204176
lolotte,Lolotte,False,UNKNOWN,1,1,13,4,4,0.5454545454545454,0.0,0.06358173400204176
manon,Manon,False,UNKNOWN,1,1,33,4,4,0.5454545454545454,0.0,0.06358173400204176
lorange,Lorange,False,MALE,15,83,1107,17,56,0.9473684210526315,0.17678182384064736,0.3085922261056146
urbine,Urbine,False,FEMALE,4,12,149,11,20,0.72,0.0,0.2623865136561861
le-chevalier,Le Chevalier,False,UNKNOWN,10,59,1558,12,36,0.75,0.004668534080298785,0.27736539906302166
clitandre,Clitandre,False,MALE,10,39,549,12,35,0.75,0.004668534080298785,0.27736539906302166
le-breton,Le Breton,False,MALE,11,67,1313,15,47,0.8571428571428571,0.1506380329909742,0.2955678817967298
angelique,Angélique,False,FEMALE,6,30,485,9,19,0.6666666666666666,0.013071895424836602,0.19033626125445421
madame-isaac,Madame Isaac,False,FEMALE,2,13,183,5,8,0.5806451612903226,0.0,0.10302526928504886
jasmin,Jasmin,False,UNKNOWN,2,6,38,5,9,0.5806451612903226,0.0,0.10302526928504886
monsieur-farfadel,Monsieur Farfadel,False,MALE,4,16,416,12,21,0.75,0.004668534080298785,0.27736539906302166
mademoiselle-de-kermorin,Mademoiselle de Kermorin,False,UNKNOWN,5,39,449,11,26,0.72,0.0,0.26238651365618604
marotte,Marotte,False,FEMALE,4,19,274,11,24,0.72,0.0,0.26238651365618604
madame-bardoux,Madame Bardoux,False,FEMALE,6,26,335,12,26,0.75,0.004668534080298785,0.2773653990630217
farfadel,Farfadel,False,UNKNOWN,1,8,65,11,11,0.72,0.0,0.26238651365618604
mademoiselle-de-kermonin,Mademoiselle de Kermonin,False,UNKNOWN,1,0,2,11,11,0.72,0.0,0.26238651365618604
tous,Tous,False,UNKNOWN,1,2,140,1,1,0.47368421052631576,0.0,0.025247115177847945
