id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
naquart,Naquart,False,UNKNOWN,9,46,975,7,20,0.5294117647058824,0.03583333333333333,0.3064302034470662
le-tabellion,Le Tabellion,False,UNKNOWN,2,7,184,6,7,0.5,0.0,0.295324057564316
monsieur-blandineau,Monsieur Blandineau,False,MALE,11,54,975,8,23,0.5625,0.05861111111111111,0.3317393715973358
la-greffiere,La Greffière,False,FEMALE,14,102,2226,11,30,0.6923076923076923,0.1247222222222222,0.40576674564320536
lisette,Lisette,False,FEMALE,16,69,1165,10,35,0.6428571428571428,0.0775,0.3888788447515858
madame-blandineau,Madame Blandineau,False,FEMALE,5,37,911,5,12,0.47368421052631576,0.008888888888888889,0.20492234461516026
angelique,Angélique,False,FEMALE,7,41,810,7,16,0.5294117647058824,0.008333333333333333,0.3230718729796677
lolive,Lolive,False,MALE,3,15,238,5,7,0.44999999999999996,0.005555555555555555,0.224667677772552
le-magister,Le Magister,False,MALE,3,10,362,3,5,0.40909090909090906,0.0,0.1367374542781109
l-elue,L'Elue,False,FEMALE,2,14,170,4,7,0.42857142857142855,0.0,0.16395052737566598
madame-carmin,Madame Carmin,False,FEMALE,1,17,366,4,4,0.42857142857142855,0.0,0.16395052737566598
claudine,Claudine,False,FEMALE,1,2,62,2,2,0.34615384615384615,0.0,0.0899239399438728
le-comte,Le Comte,False,MALE,7,40,636,8,18,0.5625,0.030555555555555558,0.33995977387128723
premiere-paysanne,Premiere Paysanne,False,UNKNOWN,1,2,79,3,3,0.1875,0.0,3.7295513945092793e-06
un-paysan,Un Paysan,False,UNKNOWN,1,1,61,3,3,0.1875,0.0,3.7295513945092793e-06
la-paysan,La Paysan,False,UNKNOWN,1,1,44,3,3,0.1875,0.0,3.7295513945092793e-06
seconde-paysanne,Seconde Paysanne,False,UNKNOWN,1,1,83,3,3,0.1875,0.0,3.7295513945092793e-06
