id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
foirine,Foirine,False,FEMALE,8,28,1064,6,16,0.75,0.034722222222222224,0.33988543745199934
caquire,Caquire,False,FEMALE,16,82,4287,8,19,0.9,0.10879629629629628,0.42040626952419263
cucumane,Cucumane,False,MALE,19,84,5375,9,26,1.0,0.3310185185185185,0.43084021599357186
crotenmain,Crotenmain,False,MALE,10,37,721,6,16,0.75,0.023148148148148143,0.3549789807014271
neflairant,Néflairant,False,MALE,8,32,2112,6,13,0.75,0.023148148148148143,0.3541171275166853
merdillon,Merdillon,False,MALE,2,10,1015,4,5,0.6428571428571429,0.0,0.25406985785968195
puputant,Puputant,False,MALE,2,20,1259,5,5,0.6923076923076923,0.006944444444444444,0.3051799955456611
merdedor,Merdedor,False,MALE,1,2,104,1,1,0.5294117647058824,0.0,0.07246667032231362
l-esclave,L Esclave,False,UNKNOWN,2,5,112,3,3,0.6,0.0,0.20034653261977267
l-apothicaire,L Apothicaire,False,UNKNOWN,1,1,5,4,4,0.6428571428571429,0.0,0.2600532170546593
