id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
callimaque,Callimaque,False,MALE,6,53,986,6,10,0.875,0.47619047619047616,0.4544036977230589
les-amis,Les Amis,False,UNKNOWN,2,15,209,2,3,0.5384615384615384,0.0,0.13692926323985516
un-ami,Un Ami,False,UNKNOWN,1,2,67,2,2,0.5384615384615384,0.0,0.13692926323985516
drusiana,Drusiana,False,FEMALE,3,17,398,4,5,0.7,0.0,0.4029119905385504
andronique,Andronique,False,MALE,4,37,685,5,7,0.7777777777777778,0.11904761904761904,0.4413419740891514
jean,Jean,False,UNKNOWN,3,57,1388,5,7,0.7777777777777778,0.11904761904761904,0.4413419740891514
fortunatus,Fortunatus,False,MALE,3,13,227,4,6,0.7,0.0,0.4029119905385504
dieu,Dieu,False,MALE,1,1,34,2,2,0.5,0.0,0.20439279049785458
