id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
dumont,Dumont,False,MALE,7,39,1196,5,17,1,0,0.408248290463863
lise,Lise,False,FEMALE,9,53,1538,5,17,1,0,0.408248290463863
marton,Marton,False,FEMALE,7,63,560,5,13,1,0,0.408248290463863
frontin,Frontin,False,MALE,6,52,957,5,10,1,0,0.408248290463863
madame-dorval,Madame Dorval,False,FEMALE,9,32,525,5,17,1,0,0.408248290463863
dorval,Dorval,False,MALE,5,38,1261,5,14,1,0,0.408248290463863
