id,name,isGroup,gender,numOfScenes,numOfSpeechActs,numOfWords,degree,weightedDegree,closeness,betweenness,eigenvector
tarquin,Tarquin,False,MALE,6,14,2038,5,11,0.5882352941176471,0.031216931216931216,0.34587260394849245
colatin,Colatin,False,FEMALE,8,18,1720,6,14,0.6666666666666666,0.09412698412698413,0.3859670917163785
sexte,Sexte,False,FEMALE,8,38,3187,6,12,0.7142857142857143,0.202063492063492,0.3853647646186022
maxime,Maxime,False,FEMALE,7,22,1588,5,10,0.6666666666666666,0.1308994708994709,0.3231833356162939
misene,Misene,False,FEMALE,3,7,188,3,4,0.5,0.014814814814814815,0.17204191442592068
tullie,Tullie,False,FEMALE,3,15,1339,3,4,0.5,0.2,0.14128444815118654
lucrece,Lucrèce,False,FEMALE,7,33,2434,7,10,0.7142857142857143,0.27936507936507937,0.40001117647774515
cecilie,Cecilie,False,FEMALE,2,8,501,2,3,0.45454545454545453,0.0,0.10986048542361249
melixene,Melixene,False,FEMALE,2,7,413,1,2,0.3448275862068966,0.0,0.02713328113132033
brute,Brute,False,MALE,5,6,346,6,12,0.6666666666666666,0.03936507936507937,0.41031674273120256
lucretie,Lucretie,False,MALE,4,7,315,4,8,0.5263157894736842,0.008148148148148147,0.29616557571133634
